doi,title,abstract,label_included
https://doi.org/10.1007/s11882-008-0047-1,The spectrum of monogenic autoinflammatory syndromes: Understanding disease mechanisms and use of targeted therapies,"Monogenic autoinflammatory diseases encompass a distinct and growing clinical entity of multisystem inflammatory diseases with known genetic defects in the innate immune system. The diseases present clinically with episodes of seemingly unprovoked inflammation (fever, rashes, and elevation of acute phase reactants). Understanding the genetics has led to discovery of new molecules involved in recognizing exogenous and endogenous danger signals, and the inflammatory response to these stimuli. These advances have furthered understanding of innate inflammatory pathways and spurred collaborative research in rheumatology and infectious diseases. The pivotal roles of interleukin (IL)-1beta in cryopyrin-associated periodic syndromes, tumor necrosis factor (TNF) in TNF receptor-associated periodic syndrome, and links to inflammatory cytokine dysregulation in other monogenic autoinflammatory diseases have resulted in effective therapies targeting proinflammatory cytokines IL-1beta and TNF and uncovered other new potential targets for anti-inflammatory therapies.",0
,Second-line antirheumatic drugs in the elderly with rheumatoid arthritis: a post hoc analysis of three controlled trials.,"This study assessed the relative efficacy and toxicity of second-line antirheumatic drugs in patients 65 years of age or older compared to younger counterparts. The results of three prospective, double-blind, parallel, randomized, multicenter trials were reanalyzed, stratifying outcomes by intervention and patient age. Efficacy was assessed by categorizing patient responses as follows: important improvement, no meaningful change, or progressive disease. Toxicity was analyzed by comparing withdrawal rates due to adverse effects. The three trials compared the following treatments: (1) D-penicillamine 10-12 mg/day versus azathioprine 1.25-1.5 mg/kg/day; (2) gold sodium thiomalate 50 mg intramuscularly weekly versus auranofin 6 mg/day versus placebo; and (3) pulse oral methotrexate 7.5-15.0 mg weekly versus placebo. At baseline, 103 patients age 65 or older were similar to 485 patients less than 65 years of age, with the exception of disease duration in all studies and erythrocyte sedimentation rate in one study. For patients completing each study, efficacy outcomes based on age were not significantly different. Withdrawal rates due to adverse drug reactions were also not significantly different.",0
https://doi.org/10.1038/sj.ki.5002395,"Rituximab in the treatment of anti-neutrophil cytoplasm antibody associated vasculitis and systemic lupus erythematosus: past, present and future","Nephritis is the most frequent severe manifestation of anti-neutrophil cytoplasm antibody associated (ANCA) systemic vasculitis (AASV) and systemic lupus erythematosus (SLE) and carries substantial morbidity. Although immunosuppressive medications and glucocorticoids are effective at inducing remission, patients still suffer from high relapse rates and experience significant treatment-related toxicity. Rituximab (RTX), a chimeric antibody directed against CD20, found on B lymphocytes, shows potential as a treatment for both AASV and SLE. Although direct comparisons with standard therapies are currently unavailable, patients in several studies of refractory and relapsing disease have achieved a remission despite the failure of standard therapies. These reports are supported by several lines of experimental evidence that underlie the rationale for using targeted B-cell therapies and have improved our understanding of the pathogenesis of these complex diseases. Future randomized control trials and long-term follow-up studies are required to confirm the role of RTX and other B-cell targeting therapies in AASV and SLE.",0
https://doi.org/10.1155/2013/410793,Extracts of<i>Tripterygium wilfordii</i>Hook F in the Treatment of Rheumatoid Arthritis: A Systemic Review and Meta-Analysis of Randomised Controlled Trials,"Clinical trials have reported the effects of Tripterygium wilfordii Hook F (TwHF) extracts (TEs) in the treatment of rheumatoid arthritis (RA); however, the results have been inconsistent. This meta-analysis is aimed to assess the safety of TEs and their effects on the treatment of RA. Randomised controlled trials (RCTs) comparing the effects of TEs and placebo (PBO) or disease-modifying antirheumatic drugs (DMARDs) in patients with RA were included. Weighted mean differences (MDs) were calculated for net changes by employing fixed-effect or random-effects models. After filtering, ten RCTs (involving 733 participants) were included in this study. The methodological quality of these studies was generally low. Compared with DMARDs, TEs alone produced a mild increase in grip strength (GS) (P = 0.02; standard mean difference (SMD) = 0.81; 95% confidence interval (CI): 0.14 to 1.48). The most common adverse effects (AEs) of TEs were gastrointestinal discomfort, menstruation disorders, and amenorrhea. In conclusion, TEs, as a sort of ""herbal DMARD,"" could be as effective as synthetic DMARDs in the treatment of RA. However, the efficacy of TEs in treating RA should be further estimated with better designed, fully powered, confirmatory RCTs that apply the American College of Rheumatology (ACR) improvement criteria to evaluate their outcomes.",0
https://doi.org/10.3109/03009742.2015.1030448,Therapeutic effect of methotrexate encapsulated in cationic liposomes (EndoMTX) in comparison to free methotrexate in an antigen-induced arthritis study in vivo,"Cationic lipid complexes bind to angiogenic endothelial cells of solid tumours and microvessels of chronic inflammatory tissue. Methotrexate (MTX) is one of the drugs used in the therapy of rheumatoid arthritis (RA); it is applied systemically but can have serious side-effects. The aim of this study was to investigate the impact of MTX encapsulated in cationic liposomes (EndoMTX) in comparison to treatment with free MTX.We used an antigen-induced arthritis (AiA) model and investigated the leucocyte- and platelet-endothelial cell interaction in arthritic female C57/Bl6 mice and in healthy controls. The arthritic animals were divided into four different groups receiving either trehalose, free MTX, EndoMTX placebo, or EndoMTX. These parameters and functional capillary density (FCD) were measured and assessed by intravital microscopy (IVM). We controlled clinical parameters such as the knee joint diameter (KJD) throughout the observation period.Animals treated with EndoMTX showed a significant and superior reduction in leucocyte- and platelet-endothelial cell interaction, FCD, and KJD. Free MTX or empty liposomes also showed a reduction in these parameters but not to a significant level. FCD decreased in the EndoMTX group in comparison to using free drugs or empty carrier-like liposomes.This study demonstrates the advantage of using MTX encapsulated in cationic liposomes in contrast to free and generic MTX, with a higher efficacy in anti-inflammatory and anti-angiogenic abilities. Targeting with cationic liposomes may be a promising treatment option and should be elucidated in further experiments regarding dose reduction and side-effects due to MTX usage.",1
https://doi.org/10.1002/art.20972,Folic acid and folinic acid supplements and methotrexate therapy: Comment on the article by Morgan et al,,0
https://doi.org/10.1086/653605,Zoster Vaccine: Current Status and Future Prospects,"Live, attenuated Oka/Merck varicella-zoster virus (VZV) vaccine (zoster vaccine) protects immunocompetent adults from herpes zoster and its complications. Success of zoster vaccine in preventing the clinical manifestations of latent VZV reactivation contrasts with the failure to achieve similar results with vaccination to prevent recurrent herpes simplex. This reflects major differences in the pathophysiology of latency and reactivation of these 2 alphaherpesviruses. The Shingles Prevention Study and many others have demonstrated that VZV-specific cell-mediated immunity, but not VZV antibody, plays a critical role in limiting reactivation and replication of latent VZV and, thus, in preventing herpes zoster and its complications. Consequently, induction of VZV-specific cell-mediated immunity and not antibody should be used as a proxy for the clinical efficacy of new formulations and uses of zoster vaccine. Prospects for improved zoster vaccines and their use in immunocompromised patients are discussed, and questions related to zoster vaccine use are addressed.",0
,Methotrexate pharmacokinetics in patients with rheumatoid arthritis.,"Few studies have evaluated the pharmacokinetics of low dose oral methotrexate (MTX) therapy. MTX pharmacokinetics were studied in 10 patients with classic rheumatoid arthritis (RA) after a single 7.5 mg oral dose. MTX was rapidly absorbed. Peak concentrations varied considerably, ranging from 0.31-0.72 microM. Measurable drug concentration was found in all patients at 24 h after the dose. CL/F-MTX = 145 +/- 52 ml/min/1.73 m2 and elimination half-life was 4.5 +/- 0.89 h. Oral MTX given as a single weekly dose has predictable pharmacokinetics. Further studies to examine what relationship exists, if any, with efficacy and toxicity of MTX in RA must be undertaken.",0
https://doi.org/10.1111/j.1742-1241.2005.00489.x,Accelerated atherosclerosis in rheumatoid arthritis and systemic lupus erythematosus,"It is important for primary care physicians to recognise rheumatoid arthritis and systemic lupus erythematosus patients as high-risk groups for atherosclerosis, requiring aggressive risk-factor modification. Recent studies suggest that this increased risk is not explained by an excess of traditional risk factors, but rather appears to be related to underlying rheumatic disease activity. Moreover, there is emerging data that aggressive treatment with disease-modifying agents may reduce the incidence of atherosclerosis in these conditions.",0
https://doi.org/10.1016/j.plefa.2004.06.003,Methotrexate enhances prostaglandin -stimulated heat shock protein 27 induction in osteoblasts,"As for the pathogenesis of rheumatoid arthritis (RA), prostaglandins (PGs) act as important mediators of inflammation and joint destruction. Among them, PGD2 is well recognized as a potent regulator of osteoblastic functions. We previously showed that PGD2 stimulates the induction of heat shock protein 27 (HSP27) via protein kinase C (PKC)-dependent p38 mitogen-activated protein (MAP) kinase and p44/p42 MAP kinase in osteoblast-like MC3T3-E1 cells. Therefore, it is a current topic to clarify how HSP27 plays a role for regulating osteoblastic functions in the lesion of RA. On the other hand, methotrexate (MTX) is one of the most effective medicines for the treatment of RA. Here, we examined the effect of MTX on PGD2-stimulated HSP27 induction in MC3T3-E1 cells. The cells were pretreated with various doses of MTX including therapeutic dosage for RA, and then stimulated by PGD2. MTX significantly enhanced the PGD2- increased levels of HSP27 in a dose-dependent manner, although MTX alone had no effect on the levels of HSP27. In addition, MTX amplified the PGD2-increased levels of HSP27 mRNA. On the contrary, MTX had little effect on PGD2-induced formation of inositol phosphates, PKC activation and phosphorylations of MAP kinases. Our results strongly suggest that MTX enhances PGD2-stimulated HSP27 induction at a point downstream from MAP kinases in osteoblasts.",0
https://doi.org/10.1111/j.1365-2230.2007.02683.x,Diffuse large B-cell lymphoma in a patient with rheumatoid arthritis treated with infliximab and methotrexate,"Infliximab is a tumour necrosis factor (TNF)-alpha blocking drug classified as a biological response modifier. It has been suggested that the risk of malignancies, especially lymphomas, is increased in patients with rheumatoid arthritis (RA) treated with anti-TNF-alpha antibody therapy. We present a case of malignant lymphoma during the treatment of RA with infliximab and methotrexate.",0
https://doi.org/10.2147/dddt.s32713,New developments in the management of psoriasis and psoriatic arthritis: a focus on apremilast,"Psoriasis is a chronic inflammatory skin disease, most commonly resulting in the occurrence of red and silver scaly plaques. About 30% of psoriasis sufferers develop psoriatic arthritis (PsA), a disorder that presents with additional joint inflammation and other clinical features. At present, the most effective treatment for moderate and severe psoriasis and PsA are biologics such as antitumor necrosis factor alpha therapy. Biologics are costly and typically require repeated injections; hence, the development of novel, orally available, small molecular inhibitors that are less expensive to produce is highly desirable. The phosphodiesterase 4 inhibitor apremilast is a small molecular inhibitor that acts by increasing cyclic adenosine monophosphate levels, ultimately suppressing tumor necrosis alpha production. Apremilast has been tested in a number of psoriasis and PsA pilot and Phase II trials to evaluate its efficacy and safety. More recently, three larger double-blinded, and randomized multicenter studies demonstrate that apremilast is efficacious in the treatment of psoriasis and PsA, with significantly higher numbers of apremilast-treated patients achieving endpoints of a 75% reduction compared to baseline in Psoriasis Area and Severity Index (PASI-75) or American College of Rheumatology-20 scores, relative to placebo. This encouraging data, along with a tolerable incidence of mild to moderate adverse events, has led to the initiation of several large Phase III trials that aim to further validate apremilast as a treatment for psoriasis and PsA. Here, we provide an overview of the current treatments for psoriasis and PsA, and summarize the findings from multiple Phase II clinical trials where the effects of apremilast in the treatment of psoriasis and PsA patients have been investigated.",0
https://doi.org/10.1002/art.20507,"Characterization of pristane-induced arthritis, a murine model of chronic disease: Response to antirheumatic agents, expression of joint cytokines, and immunopathology","To characterize chronic murine pristane-induced arthritis (PIA) with regard to the response to antirheumatic agents, expression levels of proinflammatory cytokines, and immunopathologic features.Male DBA/1 mice were injected intraperitoneally with pristane oil to induce a chronic polyarthritis, which was monitored by visual scoring. Serum antibody and splenocyte responses to a panel of putative joint-derived autoantigens were measured. Whole paws were evaluated postmortem for changes in the levels of proinflammatory cytokines tumor necrosis factor alpha (TNFalpha), interleukin-1beta (IL-1beta), and IL-6 by enzyme-linked immunosorbent assay, and standard histopathology techniques were used to determine joint structural changes. Therapeutic studies were performed for up to 8 weeks of dosing with prednisolone, methotrexate, 3 nonsteroidal antiinflammatory drugs (celecoxib, diclofenac, and indomethacin), a p38 MAPK inhibitor, SB242235, and human soluble TNF receptor (sTNFR; etanercept) and murine sTNFR fusion proteins.Antibody and cellular responses to the putative joint autoantigens revealed a broad extent of autoimmunity in PIA. TNFalpha, IL-1beta, and IL-6 were all persistently up-regulated in PIA joints. Prednisolone, methotrexate, celecoxib, indomethacin, and SB242235 all significantly reduced the arthritis scores. Etanercept was ineffective in reducing the arthritis scores, whereas murine sTNFR produced a significant, but nonsustained, benefit. Only prednisolone significantly reduced the expression of TNFalpha, IL-1beta, and IL-6 in the joints. Prednisolone and methotrexate demonstrated the most effective joint protection.We have markedly extended the characterization of PIA as a murine model of chronic inflammatory arthritis by demonstrating cellular and humoral autoantigenicity, elevation of clinically precedented joint cytokines, and variation in the response to several antirheumatic therapies. PIA offers significant potential for the long-term study of immunopathologic mechanisms and novel therapies in rheumatoid arthritis.",1
https://doi.org/10.1016/j.berh.2006.05.004,Inhibition of angiogenic pathways in rheumatoid arthritis: potential for therapeutic targeting,"Angiogenesis is a significant and possibly primary event in the pathogenesis of inflammatory diseases including arthritis. Abnormalities of vascular morphology and angiogenesis have been described at the macroscopic, histological and molecular levels in the synovial membrane in rheumatoid, seronegative and degenerative arthritis. The vascular endothelium is an active organ that participates in the initiation and maintenance of the inflammatory response. Endothelial cells (EC) are activated by a variety of stimuli to express surface adhesion molecules to bind and facilitate, via an active process, the movement of white blood cells such as neutrophils, macrophages and lymphocytes into the target tissue. The main stimuli known to activate EC and initiate angiogenesis include hypoxia, inflammatory mediators and mechanical stress. Irrespective of the trigger a series of messages, such as cytokine release, production of growth factors and subsequent downstream molecular messages, result in changes to vessel permeability, EC proliferation and migration, disruption of the basement membrane and formation of new vascular tubes. Several key growth factors are known to upregulate EC activation and proliferation leading to the sprouting of new vessels that then stabilise and mature, recruiting smooth muscle pericytes to consolidate vessel wall structure. In this review the process of angiogenesis in the arthritic joint, including the stimuli and molecular pathways will be discussed and potential therapeutic targeting of critical steps will be highlighted.",0
https://doi.org/10.1007/bf02238967,Methotrexate-induced pneumonitis in patients with rheumatoid arthritis and psoriatic arthritis: Report of five cases and review of the literature,"Pneumonitis is emerging as one of the most unpredictable and potentially serious, adverse effects of treatment with MTX. Its prevalence in rheumatoid arthritis (RA) has been estimated from several retrospective and prospective studies to range from 0.3% to 18%. On the other hand, MTX-induced pneumonitis seems to be very rare in psoriatic arthritis (PsA). Our review of 194 RA patients and 38 PsA patients receiving MTX has identified four RA patients and one PsA patient with MTX-induced pneumonitis, giving a prevalence of 2.1% and 0.03%, respectively. Diagnosis was suggested by clinical history and radiographic findings, but the bronchoalveolar lavage plays an important role both in excluding infectious agents and in providing information for understanding the pathogenesis of lung injury. The presence of a lymphocyte alveolitis with a predominance of CD4+ T cells in 3 RA patients and CD8+ T cells with a concomitant increase in neutrophils in another case suggests that immunologically mediated reactions may be one damage mechanism in MTX-induced pneumonitis. Although risk factors for MTX-induced pulmonary toxicity are poorly understood, the presence in 3 out of 5 of our patients of pre-existing lung disease, represented by diffuse interstitial changes on chest X-ray, and mild bronchial asthma in two RA patients and by pulmonary silicosis in the patient with PsA may account for a predisposition to the development of MTX pneumonitis.",0
https://doi.org/10.1002/art.20379,In vivo imaging of protease activity in arthritis: A novel approach for monitoring treatment response,"Sensitive noninvasive strategies for monitoring treatment response in rheumatoid arthritis (RA) would be valuable for facilitating appropriate therapy and dosing, evaluating clinical outcome, and developing more effective drugs. Because different proteases are highly up-regulated in RA and contribute significantly to joint destruction, in the present study we investigated whether such enzymes are suitable in vivo imaging biomarkers for early evaluation of treatment response in a murine model of RA.Using a protease-activated near-infrared fluorescence (NIRF) imaging ""smart"" probe, we examined the presence and distribution of fluorescence in arthritic joints of mice with collagen-induced arthritis by both noninvasive fluorescence imaging and histology. Proteases that target the Lys-Lys cleavage site, including cathepsin B, activate probe fluorescence. Treatment monitoring data were obtained following methotrexate (MTX) therapy.Twenty-four hours after intravenous injection of the protease sensor, affected toes and paws of arthritic mice showed significantly higher fluorescence intensity than did toes and paws of healthy mice. Fluorescence from the protease probe and cathepsin B antibody histologic staining were localized in the vast majority of cells in the inflamed synovium. In arthritic animals treated with MTX (35 mg of MTX/kg 48 hours prior to probe injection), a significantly lower fluorescent signal (inflamed paws 50%, inflamed toes 70%) was observed as compared with untreated arthritic animals.Protease-activated NIRF probes are sensitive means of imaging the presence of target enzymes in arthritic joints and can be used for early monitoring of treatment response to antirheumatic drugs such as MTX.",1
https://doi.org/10.4321/s0212-71992003000300002,Aproximación al coste del tratamiento farmacológico en la artritis reumatoide en España,"To study the direct cost derived of utilization of pharmaceutical compounds in the treatment of rheumatoid arthritis(RA).A prospective study with 150 patients (125 women/25 men) suffered of RA was carry out in Galicia-Spain public hospital. The mean age was 60.2 years, with a mean lengthy of disease of 11.2 years (1-53); the 64.4% come from rural areas. A personal interview was made with a complete registry of all data: demographic, activity score (ESR, Swollen joints), radiological status, functional class (ACR), extrarticular manifestations and co-morbid diseases. Such data was accomplished with all the medications employees with a calculation of monthly or annual cost for the different therapeutic groups and a final total cost. The statistical study was made with Excel's (Microsoft) and the Analysis Tool Pack.The 53% of patients was in functional class I and 52% in radiological stage I or II (Steinbrocker) whereas 16 patients was considered in remission. Non-steroideal ant-inflammatory drugs (NSAID) were used in the 82.7% of patients with a monthly cost of 12.71 [symbol: see text] (1.10-80). Corticosteroids at low doses were used in 90.7% with a monthly cost of 5.17 [symbol: see text] (1.24-33.7). The Disease Modifying Anti-rheumatic Drugs (DMARD) was used in 94% of cases, the most common methotrexate and association of two or more in 21%. The mean monthly cost for a single DMARD was 3.63 [symbol: see text] and for two, 13.75 [symbol: see text]. Gastroprotection and therapy for co-morbid diseases was employee in 80% and 95% of cases, with a monthly cost of 36.9 [symbol: see text] and year cost of 568.6 [symbol: see text], respectively. The study included 23 patients under treatment with anti-TNF therapy with a monthly mean cost of 933.8 [symbol: see text]. For pharmaceuticals exclusively for RA, annual cost was 342.8 [symbol: see text] excluding anti-TNF therapy, but with wide variation (6.4-2.910 [symbol: see text]). If we include all patients with anti-TNF therapy, gastro-protection and co-morbid situations in a calculation, the mean cost was 2.587 [symbol: see text] year. The most important cost was found in patients with 50-70 years-old and existing a good correlation between the final burden and use of medications for co-morbid conditions, gastro-protection, use of anti-TNF, age, lengthy of disease between 5-10 years and number of swollen joints, but not radiological stage.The economic burden for pharmaceuticals used in RA is very variable depending of some variables, including the proper disease and other related conditions. The most important cost occur in case of use of anti-TNF therapy. In the most frequent conditions, gastro-protection and therapy for co-morbid diseases lead the 62% of total annual burden, followed by the use of DMARD and in a minor load, the NSAIDs and corticosteroids.",0
https://doi.org/10.1097/fpc.0b013e32833eca92,SLC19A1 pharmacogenomics summary,"Summary of SLC19A1 variants in healthy subjects (germline polymorphisms)SNP Source Function/Effect Allele Frequency rs1051266 (Arg27His) HapMap database and dbSNP(Build 131) c i. Association with plasma folate levels[31–33] ii. Association with risk of common birthdefects [35,36] iii. Association with methotrexate transport[38] iv. Association with methotrexate plasmalevel and response [40–42] v. Association with methotrexatetoxicities [57] vi. Association with risk of cancer [ 46–50]G allele: 55%(European); 50%(Han Chinese);43.2% (Japanese);25.8% (Sub-Saharan African)rs59638403 (Leu338Phe) PMT sequencing project inunrelated healthy individuals a , b Not characterized 0.6% in AfricanAmericanrs56822323 (Gly341Asp) PMT sequencing project inunrelated healthy individuals a , b Not characterized 0.6% in AfricanAmericanrs58227024 (Cys458Gly) PMT sequencing project inunrelated healthy individuals a , b Not characterized 0.6% in AfricanAmericanrs58836581 (Asp522Asn) PMT sequencing project inunrelated healthy individuals",0
https://doi.org/10.1007/s10165-011-0449-0,Recurrent allergic bronchopulmonary aspergillosis in a patient with rheumatoid arthritis treated with etanercept and tocilizumab,"We report the case of a 68-year-old woman with Stage III and Class II rheumatoid arthritis (RA) that was resistant to prednisolone, methotrexate, and infliximab. After treatment with etanercept or tocilizumab, suspicious allergic bronchopulmonary aspergillosis (ABPA) repeatedly occurred and then rapidly improved after the withdrawal of each drug. We suspect that administration of etanercept and tocilizumab caused suspicious ABPA in this patient. The relevance to the pathogenesis of ABPA under these biological drugs is also discussed.",0
https://doi.org/10.1097/01.hjr.0000359233.58023.64,Risk factor management: antiatherogenic therapies,"Despite the advances in interventional techniques, the management of stable atherosclerosis remains the domain of optimal guideline-oriented therapy. Recent studies on the effects of aggressive lipid lowering on atheroma volume changes using intravascular ultrasound indicate that it is possible to achieve atherosclerosis regression by reaching low-density lipoprotein (LDL) levels less than 75 mg/dl. The pleiotropic anti-inflammatory effects of statins contribute to the reduction of cardiovascular (CV) event observed with aggressive lipid lowering. As a second important strategy to prevent disease progression, lifestyle changes with regular physical exercise are capable of halting the atherosclerotic process and reducing angina symptoms and CV events. Optimal medical therapy, a healthy lifestyle with regular physical exercise, and coronary interventions are not mutually exclusive treatment strategies. Over the last few decades, both have proved to be effective in significantly reducing the CV mortality in the Western world. However, risk factor modification contributed to at least half the effect in the reduction of CV mortality. This figure provides an estimate of what could be achieved if we were to take risk factor modification more seriously – especially in the acute care setting. The knowledge is there: today we have a better understanding on how to stop progression and even induce regression of atherosclerosis. Much research still needs to be done and will be done. In the meantime, however, our primary focus should lie in implementing what is already known. In addition, it is essential not just to treat CV risk factors, but also to treat them to achieve the target values as set by the guidelines of European Society of Cardiology.",0
https://doi.org/10.1007/s00296-011-1876-0,Fatigue and severity of rheumatoid arthritis in Moroccan patients,"The aim of this study was to assess fatigue aspects in Moroccan patients with rheumatoid arthritis (RA) and its relationships with disease-specific variables especially parameters of functional and structural severity. A total of 248 patients with RA were included. Patients' and disease characteristics were identified. Disease activity was measured clinically using physical examination, biologically and by the disease activity scores (DAS28). Radiographs were evaluated by using Sharp's method as modified by van der Heijde. Functional disability was measured by using the Moroccan version of Health Assessment Questionnaire (HAQ). Immunological abnormalities and treatment (doses and duration) were identified. Fatigue was evaluated by using a 0-100 visual analogue scale (VAS fatigue) and the multidimensional assessment of fatigue (MAF). Quality of life (QoL) was assessed using the Arabic version of the generic instrument SF-36. The mean age of patients was 47.5 +/- 11.7 years [25-72]; 37.5% of patients had a high activity of disease and 11.3% were in remission. The mean Sharp score was 107.13 +/- 91, and the mean score of HAQ was 1.40 +/- 0.63. All domains of QoL were deteriorated; 89.51% of our patients experienced fatigue. The mean total score of MAF was 30.21 +/- 11.32. A low level of education, low socioeconomic status, atlantoaxial subluxation, hip involvement, the presence of a Sjogren syndrome, and cigarette smoking had a negative impact on fatigue scores. The severity of fatigue was correlated with the duration of RA, the intensity of joint pain, the activity of disease, the importance of structural damage, the degree of functional impairment, and the rate of anti-cyclic citrullinated protein (CCP) antibodies (P < 0.05). Patients receiving methotrexate had better scores of fatigue. Also, severity of fatigue was correlated with the deterioration of all domains of QoL. Fatigue is a major issue for our patients with RA and must be included in the routine assessment of patients. In our sample, fatigue appears to be related to disease activity, functional disability, structural damage, and immunological status and had a negative impact on QoL.",0
https://doi.org/10.1007/s10067-002-8289-0,Analysis of the Reasons for DMARD Therapy Discontinuation in Patients with Rheumatoid Arthritis in the Czech and Slovak Republics,"The aim of the study was to evaluate the efficacy and safety of disease-modifying drugs (DMARDs) in everyday clinical practice in Central European States (the Czech and Slovak republics). This was a retrospective, multicentre study. With the help of a special questionnaire, the medical files of 760 patients in 15 centres were analysed looking for reasons for DMARD discontinuation (e.g. insufficient efficacy, toxicity). The secondary endpoints were duration of therapy with individual DMARDs and the influence of other factors (demographic, disease specific, concomitant therapy) on duration of therapy. In 47.1 % of patients therapy was interrupted because of lack of efficacy, in 43.2 % because of adverse events, and in 9 % for undefined reasons. Toxic reactions leading to withdrawal were most common with gold (62.6 %) and methotrexate (62.5 %). Because of insufficient effect, treatment was most frequently interrupted with antimalarials (62.3 %) and penicillamine (53.2 %), but in only 22% treated with methotrexate. The mean duration of one treatment episode with DMARDs was 28.1 +/- 48.9 months. Surprisingly, it was longest for cyclophosphamide (53.5 + 55.1 months) and shortest for cyclosporin (7.0 +/- 6.7 months). The mean duration of treatment with methotrexate was only 14.9; +/- 16.2 months. The mean duration of treatment with one DMARD was statistically longer in patients with positive rheumatoid factor, extra-articular disease and age lower than 50 years. There was no impact of sex, concomitant steroid treatment and high or low sedimentation rate on treatment duration. Considerable differences in everyday clinical practice with DMARDs between Central European states and published data from the US and western Europe have been found. More education about modern strategies in the treatment of RA is probably necessary for practising rheumatologists.",0
https://doi.org/10.1056/nejm199507203330309,New Perspectives on Treating Rheumatoid Arthritis,"Patients with rheumatoid arthritis have symmetric synovitis of their peripheral joints and various degrees of joint destruction. In short-term studies, slow-acting antirheumatic drugs relieve sympt...",0
,"Abatacept (CTLA4-Ig, Orencia): An Investigational Biological Compound for the Treatment of Rheumatoid Arthritis","The authors review the benefits of abatacept (CTLA4-Ig, Orencia), an investigational compound for the treatment of rheumatoid arthritis.",0
https://doi.org/10.3109/14397595.2014.895123,Current prevalence and characteristics of cervical spine instability in patients with rheumatoid arthritis in the era of biologics,"Cervical spine instability (CSI) is commonly involved in patients with rheumatoid arthritis (RA). Although the treatment for RA has dramatically changed due to methotrexate and biologics, it is unclear whether this change contributes to the prevalence of CSI or not. Our objectives were to update the current prevalence of CSI and to investigate the factors associated with CSI.A cross-sectional study of patients with RA was conducted in our outpatient clinic. Clinical information and symptoms related to CSI were obtained. Plain radiography and magnetic resonance imaging were performed. CSI included atlantoaxial subluxation (AAS), vertical subluxation (VS), and subaxial subluxation (SAS).Two hundred and twenty patients were analyzed, 93 (42%) of whom had CSI. A ≥ 10-year disease duration, Steinbrocker stage III, and three or more narrowed disc spaces from C2/3 to C6/7 were significantly associated with CSI. A neck pain VAS was associated with VS, but not with AAS and SAS. In contrast, methotrexate and biologics had no effect on CSI.The prevalence of CSI in this study was lower compared to previous reports before the approval of biologic, although we failed to detect the effect of biologics. Further prospective studies are needed to elucidate the efficacy.",0
https://doi.org/10.1016/j.berh.2014.10.024,Molecular and cellular heterogeneity in the Rheumatoid Arthritis synovium: Clinical correlates of synovitis,"Rheumatoid Arthritis is characterized by autoimmune-mediated attack of the joint synovial lining resulting in destruction of bone and cartilage, and is a clinically and biologically heterogenous disease with respect to both course of disease and outcome to therapy. The current armamentarium of approved therapies does not result in complete clinical response in all patients. Improved techniques for imaging and performing biopsies on the rheumatoid synovium have facilitated multiple studies of the dysregulated cellular and molecular pathways in disease, and have provided evidence for a spectrum of pathogenic phenotypes across RA patients. These phenotypes are differentially affected by targeted therapies such as anti-TNFα and anti-CD20, and their presence prior to treatment impacts upon subsequent clinical outcomes. Ongoing histologic and molecular assessment of these synovial phenotypes through the implementation of routine synovial biopsy or using systemic biomarkers will improve targeting of therapies to specific patient subsets in both clinical trials and practice.",0
https://doi.org/10.1186/1476-0711-9-27,Strongyloides stercoralis hyperinfection in a patient with rheumatoid arthritis and bronchial asthma: a case report,"Strongyloides stercoralis is a soil-transmitted intestinal nematode that has been estimated to infect at least 60 million people, especially in tropical and subtropical regions. Strongyloides infection has been described in immunosupressed patients with lymphoma, rheumatoid arthritis, diabetes mellitus etc. Our case who has rheumatoid arthritis (RA) and bronchial asthma was treated with low dose steroids and methotrexate.A 68 year old woman has bronchial asthma for 55 years and also diagnosed RA 7 years ago. She received immunusupressive agents including methotrexate and steroids. On admission at hospital, she was on deflazacort 5 mg/day and methotrexate 15 mg/week. On her physical examination, she was afebrile, had rhonchi and mild epigastric tenderness. She had joint deformities at metacarpophalengeal joints and phalanges but no active arthritis finding.Oesophagogastroduodenoscopy was performed and it showed hemorrhagic focus at bulbus. Gastric biopsy obtained and showed evidence of S.Stercoralis infection. Stool and sputum parasitological examinations were also all positive for S.stercoralis larvae. Chest radiography result had no pathologic finding. Albendazole 400 mg/day was started for 23 days. After the ivermectin was retrieved, patient was treated with oral ivermectin 200 μg once a day for 3 days. On her outpatient control at 15th day, stool and sputum samples were all negative for parasites.S.stercoralis may cause mortal diseases in patients. Immunosupression frequently causes disseminated infections. Many infected patients are completely asymptomatic. Although it is important to detect latent S. stercoralis infections before administering chemotherapy or before the onset of immunosuppression in patients at risk, a specific and sensitive diagnostic test is lacking. In immunosupressed patients, to detect S.stercoralis might help to have the patient survived and constitute the exact therapy.",0
